"","game_date","game_id","start_re24","end_re24","pred_sing","pred_re24","actual"
"12874","2019-05-14",566490,"0  outs,  1b _ _","1  outs,  1b _ _",0.6922,0.9625,0
"12875","2019-05-14",566490,"1  outs,  1b _ _","2  outs,  1b _ _",0.48166,0.548789435069699,0
"12876","2019-05-14",566490,"2  outs,  1b _ _","2  outs,  1b 2b _",0.20264,0.213401310997815,0
"12877","2019-05-14",566490,"2  outs,  1b 2b _",NA,0.38698,0.420875420875421,0
"12878","2019-05-15",566491,"0  outs,  _ _ _","0  outs,  1b _ _",0.414,0.542672160094173,1
"12879","2019-05-15",566491,"0  outs,  1b _ _","0  outs,  1b 2b _",0.73104,0.9625,1
"12880","2019-05-15",566491,"0  outs,  1b 2b _","1  outs,  1b 2b _",1.28129,1.57777777777778,1
"12881","2019-05-15",566491,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.86303,0.882239382239382,1
"12882","2019-05-15",566491,"2  outs,  1b 2b _","2  outs,  _ 2b 3b",0.41628,0.420875420875421,1
"12883","2019-05-15",566491,"2  outs,  _ 2b 3b",NA,0.5018,0.506410256410256,0
"12884","2019-05-15",566491,"0  outs,  _ _ _","0  outs,  1b _ _",0.414,0.542672160094173,1
"12885","2019-05-15",566491,"0  outs,  1b _ _","0  outs,  1b 2b _",0.73104,0.9625,1
"12886","2019-05-15",566491,"0  outs,  1b 2b _","2  outs,  _ _ 3b",1.28129,1.57777777777778,1
"12887","2019-05-15",566491,"2  outs,  _ _ 3b","2  outs,  _ 2b _",0.31035,0.35423197492163,1
"12888","2019-05-15",566491,"2  outs,  _ 2b _",NA,0.30244,0.337333333333333,0
"12889","2019-05-20",566492,"0  outs,  _ _ _","0  outs,  _ _ _",0.4368,0.542672160094173,1
"12890","2019-05-20",566492,"0  outs,  _ _ _","1  outs,  _ _ _",0.40738,0.542672160094173,0
"12891","2019-05-20",566492,"1  outs,  _ _ _","2  outs,  _ _ _",0.23066,0.28759752488566,0
"12892","2019-05-20",566492,"2  outs,  _ _ _","2  outs,  1b _ _",0.0951,0.0949324324324324,0
"12893","2019-05-20",566492,"2  outs,  1b _ _",NA,0.18946,0.213401310997815,0
"12894","2019-05-20",566492,"0  outs,  _ _ _","1  outs,  _ _ _",0.4368,0.542672160094173,0
"12895","2019-05-20",566492,"1  outs,  _ _ _","2  outs,  _ _ _",0.22664,0.28759752488566,0
"12896","2019-05-20",566492,"2  outs,  _ _ _",NA,0.08599,0.0949324324324324,0
"12897","2019-05-21",566493,"0  outs,  _ _ _","1  outs,  _ _ _",0.47926,0.542672160094173,1
"12898","2019-05-21",566493,"1  outs,  _ _ _","1  outs,  1b _ _",0.27303,0.28759752488566,1
"12899","2019-05-21",566493,"1  outs,  1b _ _","2  outs,  1b _ _",0.56031,0.548789435069699,1
"12900","2019-05-21",566493,"2  outs,  1b _ _","2  outs,  1b _ 3b",0.23147,0.213401310997815,1
"12901","2019-05-21",566493,"2  outs,  1b _ 3b","2  outs,  _ 2b 3b",0.50318,0.370629370629371,1
"12902","2019-05-21",566493,"2  outs,  _ 2b 3b",NA,0.47802,0.506410256410256,0
"12903","2019-05-21",566493,"0  outs,  _ _ _","0  outs,  1b _ _",0.47926,0.542672160094173,1
"12904","2019-05-21",566493,"0  outs,  1b _ _","1  outs,  1b _ _",0.83444,0.9625,1
"12905","2019-05-21",566493,"1  outs,  1b _ _","1  outs,  1b 2b _",0.56031,0.548789435069699,1
"12906","2019-05-21",566493,"1  outs,  1b 2b _","2  outs,  1b _ 3b",0.90558,0.882239382239382,1
"12907","2019-05-21",566493,"2  outs,  1b _ 3b","2  outs,  _ 2b 3b",0.50318,0.370629370629371,1
"12908","2019-05-21",566493,"2  outs,  _ 2b 3b",NA,0.47802,0.506410256410256,0
"12909","2019-05-22",566494,"0  outs,  _ _ _","1  outs,  _ _ _",0.56468,0.542672160094173,0
"12910","2019-05-22",566494,"1  outs,  _ _ _","2  outs,  _ _ _",0.31242,0.28759752488566,0
"12911","2019-05-22",566494,"2  outs,  _ _ _","2  outs,  1b _ _",0.13136,0.0949324324324324,0
"12912","2019-05-22",566494,"2  outs,  1b _ _",NA,0.24834,0.213401310997815,0
"12913","2019-05-22",566494,"0  outs,  _ _ _","1  outs,  _ _ _",0.56468,0.542672160094173,0
"12914","2019-05-22",566494,"1  outs,  _ _ _","2  outs,  _ _ _",0.31242,0.28759752488566,0
"12915","2019-05-22",566494,"2  outs,  _ _ _","2  outs,  _ 2b _",0.13136,0.0949324324324324,0
"12916","2019-05-22",566494,"2  outs,  _ 2b _",NA,0.35746,0.337333333333333,0
"12917","2019-05-23",566495,"0  outs,  _ _ _","1  outs,  _ _ _",0.44571,0.542672160094173,0
"12918","2019-05-23",566495,"1  outs,  _ _ _","2  outs,  _ _ _",0.23367,0.28759752488566,0
"12919","2019-05-23",566495,"2  outs,  _ _ _",NA,0.08826,0.0949324324324324,0
"12920","2019-05-23",566495,"0  outs,  _ _ _","1  outs,  _ _ _",0.44571,0.542672160094173,0
"12921","2019-05-23",566495,"1  outs,  _ _ _","2  outs,  _ _ _",0.23367,0.28759752488566,0
"12922","2019-05-23",566495,"2  outs,  _ _ _",NA,0.08826,0.0949324324324324,0
"12923","2019-05-24",566496,"0  outs,  _ _ _","1  outs,  _ _ _",0.47988,0.542672160094173,1
"12924","2019-05-24",566496,"1  outs,  _ _ _","1  outs,  _ _ _",0.26226,0.28759752488566,1
"12925","2019-05-24",566496,"1  outs,  _ _ _","2  outs,  _ _ _",0.28262,0.28759752488566,0
"12926","2019-05-24",566496,"2  outs,  _ _ _","2  outs,  1b _ _",0.11311,0.0949324324324324,0
"12927","2019-05-24",566496,"2  outs,  1b _ _",NA,0.23004,0.213401310997815,0
"12928","2019-05-24",566496,"0  outs,  _ _ _","1  outs,  _ _ _",0.47988,0.542672160094173,2
"12929","2019-05-24",566496,"1  outs,  _ _ _","1  outs,  _ 2b _",0.26226,0.28759752488566,2
"12930","2019-05-24",566496,"1  outs,  _ 2b _","1  outs,  _ _ _",0.73569,0.712605042016807,2
"12931","2019-05-24",566496,"1  outs,  _ _ _","2  outs,  _ _ _",0.27084,0.28759752488566,0
"12932","2019-05-24",566496,"2  outs,  _ _ _","2  outs,  1b _ _",0.10536,0.0949324324324324,0
"12933","2019-05-24",566496,"2  outs,  1b _ _","2  outs,  1b 2b _",0.21547,0.213401310997815,0
"12934","2019-05-24",566496,"2  outs,  1b 2b _",NA,0.41131,0.420875420875421,0
"12935","2019-05-25",566497,"0  outs,  _ _ _","0  outs,  _ _ 3b",0.40828,0.542672160094173,1
"12936","2019-05-25",566497,"0  outs,  _ _ 3b","0  outs,  1b _ _",0.76801,1.44262295081967,1
"12937","2019-05-25",566497,"0  outs,  1b _ _","1  outs,  _ 2b _",0.72453,0.9625,0
"12938","2019-05-25",566497,"1  outs,  _ 2b _","1  outs,  1b _ 3b",0.6259,0.712605042016807,0
"12939","2019-05-25",566497,"1  outs,  1b _ 3b",NA,0.82135,1.08482142857143,0
"12940","2019-05-25",566497,"0  outs,  _ _ _","1  outs,  _ _ _",0.40828,0.542672160094173,0
"12941","2019-05-25",566497,"1  outs,  _ _ _","2  outs,  _ _ _",0.22385,0.28759752488566,0
"12942","2019-05-25",566497,"2  outs,  _ _ _",NA,0.09698,0.0949324324324324,0
"12943","2019-05-26",566498,"0  outs,  _ _ _","1  outs,  _ _ _",0.43406,0.542672160094173,2
"12944","2019-05-26",566498,"1  outs,  _ _ _","1  outs,  _ _ _",0.25279,0.28759752488566,2
"12945","2019-05-26",566498,"1  outs,  _ _ _","1  outs,  _ _ 3b",0.23184,0.28759752488566,1
"12946","2019-05-26",566498,"1  outs,  _ _ 3b","2  outs,  _ _ _",0.55742,0.945454545454545,1
"12947","2019-05-26",566498,"2  outs,  _ _ _",NA,0.0885,0.0949324324324324,0
"12948","2019-05-26",566498,"0  outs,  _ _ _","0  outs,  _ 2b _",0.43406,0.542672160094173,1
"12949","2019-05-26",566498,"0  outs,  _ 2b _","1  outs,  _ 2b _",1.03109,1.13333333333333,1
"12950","2019-05-26",566498,"1  outs,  _ 2b _","1  outs,  _ 2b _",0.68348,0.712605042016807,1
"12951","2019-05-26",566498,"1  outs,  _ 2b _","1  outs,  1b 2b _",0.62327,0.712605042016807,0
"12952","2019-05-26",566498,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.8354,0.882239382239382,0
"12953","2019-05-26",566498,"2  outs,  1b 2b _",NA,0.42568,0.420875420875421,0
"12954","2019-06-07",566499,"0  outs,  _ _ _","1  outs,  _ _ _",0.504,0.542672160094173,0
"12955","2019-06-07",566499,"1  outs,  _ _ _","1  outs,  1b _ _",0.28518,0.28759752488566,0
"12956","2019-06-07",566499,"1  outs,  1b _ _","1  outs,  1b 2b _",0.54136,0.548789435069699,0
"12957","2019-06-07",566499,"1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.97351,0.882239382239382,0
"12958","2019-06-07",566499,"1  outs,  1b 2b 3b","2  outs,  1b 2b 3b",1.40071,1.29559748427673,0
"12959","2019-06-07",566499,"2  outs,  1b 2b 3b",NA,0.80681,0.689956331877729,0
"12960","2019-06-07",566499,"0  outs,  _ _ _","1  outs,  _ _ _",0.504,0.542672160094173,0
"12961","2019-06-07",566499,"1  outs,  _ _ _","2  outs,  _ _ _",0.28518,0.28759752488566,0
"12962","2019-06-07",566499,"2  outs,  _ _ _","2  outs,  1b _ _",0.11945,0.0949324324324324,0
"12963","2019-06-07",566499,"2  outs,  1b _ _",NA,0.24398,0.213401310997815,0
"12964","2019-06-08",566500,"0  outs,  _ _ _","1  outs,  _ _ _",0.56932,0.542672160094173,0
"12965","2019-06-08",566500,"1  outs,  _ _ _","2  outs,  _ _ _",0.3218,0.28759752488566,0
"12966","2019-06-08",566500,"2  outs,  _ _ _","2  outs,  1b 2b _",0.12554,0.0949324324324324,0
"12967","2019-06-08",566500,"2  outs,  1b 2b _","2  outs,  1b 2b 3b",0.53264,0.420875420875421,0
"12968","2019-06-08",566500,"2  outs,  1b 2b 3b",NA,0.80962,0.689956331877729,0
"12969","2019-06-08",566500,"0  outs,  _ _ _","1  outs,  _ _ _",0.56932,0.542672160094173,0
"12970","2019-06-08",566500,"1  outs,  _ _ _","2  outs,  _ _ _",0.3218,0.28759752488566,0
"12971","2019-06-08",566500,"2  outs,  _ _ _",NA,0.12554,0.0949324324324324,0
"12972","2019-06-09",566501,"0  outs,  _ _ _","1  outs,  _ _ _",0.46351,0.542672160094173,1
"12973","2019-06-09",566501,"1  outs,  _ _ _","1  outs,  _ _ _",0.24995,0.28759752488566,1
"12974","2019-06-09",566501,"1  outs,  _ _ _","2  outs,  _ _ _",0.26854,0.28759752488566,0
"12975","2019-06-09",566501,"2  outs,  _ _ _",NA,0.096,0.0949324324324324,0
"12976","2019-06-09",566501,"0  outs,  _ _ _","0  outs,  _ 2b _",0.46351,0.542672160094173,0
"12977","2019-06-09",566501,"0  outs,  _ 2b _","1  outs,  _ 2b _",1.00705,1.13333333333333,0
"12978","2019-06-09",566501,"1  outs,  _ 2b _","2  outs,  _ 2b _",0.70384,0.712605042016807,0
"12979","2019-06-09",566501,"2  outs,  _ 2b _",NA,0.30699,0.337333333333333,0
"12980","2019-06-11",566502,"0  outs,  _ _ _","0  outs,  _ _ _",0.49207,0.542672160094173,1
"12981","2019-06-11",566502,"0  outs,  _ _ _","0  outs,  1b _ _",0.50026,0.542672160094173,0
"12982","2019-06-11",566502,"0  outs,  1b _ _","1  outs,  1b _ _",0.83003,0.9625,0
"12983","2019-06-11",566502,"1  outs,  1b _ _","1  outs,  1b _ 3b",0.53593,0.548789435069699,0
"12984","2019-06-11",566502,"1  outs,  1b _ 3b","2  outs,  1b _ 3b",0.9136,1.08482142857143,0
"12985","2019-06-11",566502,"2  outs,  1b _ 3b",NA,0.49382,0.370629370629371,0
"12986","2019-06-11",566502,"0  outs,  _ _ _","1  outs,  _ _ _",0.49207,0.542672160094173,0
"12987","2019-06-11",566502,"1  outs,  _ _ _","1  outs,  1b _ _",0.27722,0.28759752488566,0
"12988","2019-06-11",566502,"1  outs,  1b _ _","1  outs,  1b 2b _",0.54362,0.548789435069699,0
"12989","2019-06-11",566502,"1  outs,  1b 2b _",NA,0.96022,0.882239382239382,0
"12990","2019-06-12",566503,"0  outs,  _ _ _","1  outs,  _ _ _",0.48284,0.542672160094173,0
"12991","2019-06-12",566503,"1  outs,  _ _ _","1  outs,  _ 2b _",0.26996,0.28759752488566,0
"12992","2019-06-12",566503,"1  outs,  _ 2b _","1  outs,  1b 2b _",0.7232,0.712605042016807,0
"12993","2019-06-12",566503,"1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.93158,0.882239382239382,0
"12994","2019-06-12",566503,"1  outs,  1b 2b 3b",NA,1.27893,1.29559748427673,0
"12995","2019-06-12",566503,"0  outs,  _ _ _","1  outs,  _ _ _",0.48284,0.542672160094173,0
"12996","2019-06-12",566503,"1  outs,  _ _ _","1  outs,  1b _ _",0.26996,0.28759752488566,0
"12997","2019-06-12",566503,"1  outs,  1b _ _","2  outs,  1b _ _",0.52427,0.548789435069699,0
"12998","2019-06-12",566503,"2  outs,  1b _ _",NA,0.23772,0.213401310997815,0
"12999","2019-06-14",566504,"0  outs,  _ _ _","1  outs,  _ _ _",0.47835,0.542672160094173,0
"13000","2019-06-14",566504,"1  outs,  _ _ _","2  outs,  _ _ _",0.26881,0.28759752488566,0
"13001","2019-06-14",566504,"2  outs,  _ _ _",NA,0.10573,0.0949324324324324,0
"13002","2019-06-14",566504,"0  outs,  _ _ _","1  outs,  _ _ _",0.47835,0.542672160094173,0
"13003","2019-06-14",566504,"1  outs,  _ _ _","2  outs,  _ _ _",0.26881,0.28759752488566,0
"13004","2019-06-14",566504,"2  outs,  _ _ _","2  outs,  _ 2b _",0.10573,0.0949324324324324,0
"13005","2019-06-14",566504,"2  outs,  _ 2b _",NA,0.29386,0.337333333333333,0
"13006","2019-06-15",566505,"0  outs,  _ _ _","1  outs,  _ _ _",0.43194,0.542672160094173,0
"13007","2019-06-15",566505,"1  outs,  _ _ _","2  outs,  _ _ _",0.25724,0.28759752488566,0
"13008","2019-06-15",566505,"2  outs,  _ _ _","2  outs,  1b _ _",0.09725,0.0949324324324324,0
"13009","2019-06-15",566505,"2  outs,  1b _ _",NA,0.21322,0.213401310997815,0
"13010","2019-06-15",566505,"0  outs,  _ _ _","0  outs,  1b _ _",0.43194,0.542672160094173,0
"13011","2019-06-15",566505,"0  outs,  1b _ _","0  outs,  1b 2b _",0.76189,0.9625,0
"13012","2019-06-15",566505,"0  outs,  1b 2b _","1  outs,  1b 2b _",1.27267,1.57777777777778,0
"13013","2019-06-15",566505,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.87364,0.882239382239382,0
"13014","2019-06-15",566505,"2  outs,  1b 2b _",NA,0.44993,0.420875420875421,0
"13015","2019-06-16",566506,"0  outs,  _ _ _","1  outs,  _ _ _",0.51639,0.542672160094173,1
"13016","2019-06-16",566506,"1  outs,  _ _ _","2  outs,  _ _ _",0.30165,0.28759752488566,1
"13017","2019-06-16",566506,"2  outs,  _ _ _","2  outs,  1b _ _",0.11128,0.0949324324324324,1
"13018","2019-06-16",566506,"2  outs,  1b _ _","2  outs,  1b 2b _",0.23618,0.213401310997815,1
"13019","2019-06-16",566506,"2  outs,  1b 2b _","2  outs,  1b _ 3b",0.4413,0.420875420875421,1
"13020","2019-06-16",566506,"2  outs,  1b _ 3b",NA,0.40001,0.370629370629371,0
"13021","2019-06-16",566506,"0  outs,  _ _ _","0  outs,  1b _ _",0.51639,0.542672160094173,0
"13022","2019-06-16",566506,"0  outs,  1b _ _","1  outs,  1b _ _",0.85295,0.9625,0
"13023","2019-06-16",566506,"1  outs,  1b _ _","1  outs,  1b 2b _",0.50028,0.548789435069699,0
"13024","2019-06-16",566506,"1  outs,  1b 2b _",NA,0.9288,0.882239382239382,0
"13025","2019-06-24",566507,"0  outs,  _ _ _","1  outs,  _ _ _",0.43306,0.542672160094173,0
"13026","2019-06-24",566507,"1  outs,  _ _ _","2  outs,  _ _ _",0.23486,0.28759752488566,0
"13027","2019-06-24",566507,"2  outs,  _ _ _","2  outs,  1b _ _",0.10259,0.0949324324324324,0
"13028","2019-06-24",566507,"2  outs,  1b _ _",NA,0.19186,0.213401310997815,0
"13029","2019-06-24",566507,"0  outs,  _ _ _","1  outs,  _ _ _",0.43306,0.542672160094173,0
"13030","2019-06-24",566507,"1  outs,  _ _ _","1  outs,  1b _ _",0.23486,0.28759752488566,0
"13031","2019-06-24",566507,"1  outs,  1b _ _","2  outs,  _ 2b _",0.45544,0.548789435069699,0
"13032","2019-06-24",566507,"2  outs,  _ 2b _","2  outs,  1b 2b _",0.30751,0.337333333333333,0
"13033","2019-06-24",566507,"2  outs,  1b 2b _",NA,0.36763,0.420875420875421,0
"13034","2019-06-25",566508,"0  outs,  _ _ _","1  outs,  _ _ _",0.40573,0.542672160094173,0
"13035","2019-06-25",566508,"1  outs,  _ _ _","2  outs,  _ _ _",0.22866,0.28759752488566,0
"13036","2019-06-25",566508,"2  outs,  _ _ _",NA,0.09741,0.0949324324324324,0
"13037","2019-06-25",566508,"0  outs,  _ _ _","1  outs,  _ _ _",0.40573,0.542672160094173,0
"13038","2019-06-25",566508,"1  outs,  _ _ _","2  outs,  _ _ _",0.22866,0.28759752488566,0
"13039","2019-06-25",566508,"2  outs,  _ _ _",NA,0.09741,0.0949324324324324,0
"13040","2019-06-26",566509,"0  outs,  _ _ _","1  outs,  _ _ _",0.49074,0.542672160094173,0
"13041","2019-06-26",566509,"1  outs,  _ _ _","2  outs,  _ _ _",0.27562,0.28759752488566,0
"13042","2019-06-26",566509,"2  outs,  _ _ _",NA,0.11372,0.0949324324324324,0
"13043","2019-06-26",566509,"0  outs,  _ _ _","1  outs,  _ _ _",0.49074,0.542672160094173,2
"13044","2019-06-26",566509,"1  outs,  _ _ _","1  outs,  1b _ _",0.27562,0.28759752488566,2
"13045","2019-06-26",566509,"1  outs,  1b _ _","1  outs,  _ _ 3b",0.50516,0.548789435069699,2
"13046","2019-06-26",566509,"1  outs,  _ _ 3b","1  outs,  _ 2b _",0.58171,0.945454545454545,1
"13047","2019-06-26",566509,"1  outs,  _ 2b _","1  outs,  1b _ 3b",0.60525,0.712605042016807,0
"13048","2019-06-26",566509,"1  outs,  1b _ 3b","2  outs,  1b _ 3b",0.73861,1.08482142857143,0
"13049","2019-06-26",566509,"2  outs,  1b _ 3b",NA,0.4091,0.370629370629371,0
"13050","2019-06-28",566510,"0  outs,  _ _ _","1  outs,  _ _ _",0.455,0.542672160094173,0
"13051","2019-06-28",566510,"1  outs,  _ _ _","2  outs,  _ _ _",0.26327,0.28759752488566,0
"13052","2019-06-28",566510,"2  outs,  _ _ _",NA,0.11059,0.0949324324324324,0
"13053","2019-06-28",566510,"0  outs,  _ _ _","1  outs,  _ _ _",0.455,0.542672160094173,0
"13054","2019-06-28",566510,"1  outs,  _ _ _","2  outs,  _ _ _",0.26327,0.28759752488566,0
"13055","2019-06-28",566510,"2  outs,  _ _ _",NA,0.11059,0.0949324324324324,0
"13056","2019-06-29",566511,"0  outs,  _ _ _","0  outs,  1b _ _",0.46446,0.542672160094173,0
"13057","2019-06-29",566511,"0  outs,  1b _ _","0  outs,  _ 2b 3b",0.77988,0.9625,0
"13058","2019-06-29",566511,"0  outs,  _ 2b 3b","1  outs,  _ 2b 3b",1.36989,1.88461538461538,0
"13059","2019-06-29",566511,"1  outs,  _ 2b 3b","2  outs,  _ 2b 3b",0.9908,1.3921568627451,0
"13060","2019-06-29",566511,"2  outs,  _ 2b 3b",NA,0.45428,0.506410256410256,0
"13061","2019-06-29",566511,"0  outs,  _ _ _","0  outs,  1b _ _",0.46446,0.542672160094173,0
"13062","2019-06-29",566511,"0  outs,  1b _ _","2  outs,  _ _ _",0.77988,0.9625,0
"13063","2019-06-29",566511,"2  outs,  _ _ _",NA,0.09596,0.0949324324324324,0
"13064","2019-06-27",566512,"0  outs,  _ _ _","1  outs,  _ _ _",0.43024,0.542672160094173,0
"13065","2019-06-27",566512,"1  outs,  _ _ _","2  outs,  _ _ _",0.23638,0.28759752488566,0
"13066","2019-06-27",566512,"2  outs,  _ _ _",NA,0.09466,0.0949324324324324,0
"13067","2019-06-27",566512,"0  outs,  _ _ _","1  outs,  _ _ _",0.43024,0.542672160094173,0
"13068","2019-06-27",566512,"1  outs,  _ _ _","2  outs,  _ _ _",0.23638,0.28759752488566,0
"13069","2019-06-27",566512,"2  outs,  _ _ _",NA,0.09466,0.0949324324324324,0
"13070","2019-06-30",566513,"0  outs,  _ _ _","1  outs,  _ _ _",0.40095,0.542672160094173,0
"13071","2019-06-30",566513,"1  outs,  _ _ _","2  outs,  _ _ _",0.23257,0.28759752488566,0
"13072","2019-06-30",566513,"2  outs,  _ _ _",NA,0.09644,0.0949324324324324,0
"13073","2019-06-30",566513,"0  outs,  _ _ _","1  outs,  _ _ _",0.40095,0.542672160094173,0
"13074","2019-06-30",566513,"1  outs,  _ _ _","1  outs,  1b _ _",0.23257,0.28759752488566,0
"13075","2019-06-30",566513,"1  outs,  1b _ _","2  outs,  1b _ _",0.48795,0.548789435069699,0
"13076","2019-06-30",566513,"2  outs,  1b _ _",NA,0.20891,0.213401310997815,0
"13077","2019-07-05",566514,"0  outs,  _ _ _","1  outs,  _ _ _",0.41682,0.542672160094173,3
"13078","2019-07-05",566514,"1  outs,  _ _ _","1  outs,  _ _ _",0.23486,0.28759752488566,3
"13079","2019-07-05",566514,"1  outs,  _ _ _","1  outs,  1b _ _",0.22886,0.28759752488566,2
"13080","2019-07-05",566514,"1  outs,  1b _ _","1  outs,  _ _ _",0.42746,0.548789435069699,2
"13081","2019-07-05",566514,"1  outs,  _ _ _","1  outs,  1b _ _",0.1904,0.28759752488566,0
"13082","2019-07-05",566514,"1  outs,  1b _ _","2  outs,  1b _ _",0.40498,0.548789435069699,0
"13083","2019-07-05",566514,"2  outs,  1b _ _","2  outs,  1b 2b _",0.18085,0.213401310997815,0
"13084","2019-07-05",566514,"2  outs,  1b 2b _",NA,0.34321,0.420875420875421,0
"13085","2019-07-05",566514,"0  outs,  _ _ _","0  outs,  1b _ _",0.41682,0.542672160094173,2
"13086","2019-07-05",566514,"0  outs,  1b _ _","0  outs,  1b 2b _",0.71671,0.9625,2
"13087","2019-07-05",566514,"0  outs,  1b 2b _","0  outs,  1b 2b 3b",1.22925,1.57777777777778,2
"13088","2019-07-05",566514,"0  outs,  1b 2b 3b","1  outs,  1b 2b 3b",1.67721,2.31944444444444,2
"13089","2019-07-05",566514,"1  outs,  1b 2b 3b","2  outs,  1b 2b 3b",1.21986,1.29559748427673,2
"13090","2019-07-05",566514,"2  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.71506,0.689956331877729,2
"13091","2019-07-05",566514,"2  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.68303,0.689956331877729,1
"13092","2019-07-05",566514,"2  outs,  1b 2b 3b",NA,0.6488,0.689956331877729,0
"13093","2019-07-06",566515,"0  outs,  _ _ _","0  outs,  1b _ _",0.39154,0.542672160094173,1
"13094","2019-07-06",566515,"0  outs,  1b _ _","0  outs,  1b 2b _",0.69558,0.9625,1
"13095","2019-07-06",566515,"0  outs,  1b 2b _","1  outs,  1b 2b _",1.18209,1.57777777777778,1
"13096","2019-07-06",566515,"1  outs,  1b 2b _","1  outs,  1b 2b _",0.79776,0.882239382239382,1
"13097","2019-07-06",566515,"1  outs,  1b 2b _","2  outs,  1b _ 3b",0.7455,0.882239382239382,0
"13098","2019-07-06",566515,"2  outs,  1b _ 3b",NA,0.40575,0.370629370629371,0
"13099","2019-07-06",566515,"0  outs,  _ _ _","0  outs,  1b _ _",0.39154,0.542672160094173,1
"13100","2019-07-06",566515,"0  outs,  1b _ _","1  outs,  1b _ _",0.69558,0.9625,1
"13101","2019-07-06",566515,"1  outs,  1b _ _","1  outs,  1b 2b _",0.44874,0.548789435069699,1
"13102","2019-07-06",566515,"1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.79776,0.882239382239382,1
"13103","2019-07-06",566515,"1  outs,  1b 2b 3b","2  outs,  1b 2b _",1.17542,1.29559748427673,1
"13104","2019-07-06",566515,"2  outs,  1b 2b _",NA,0.38739,0.420875420875421,0
"13105","2019-07-07",566516,"0  outs,  _ _ _","1  outs,  _ _ _",0.4497,0.542672160094173,0
"13106","2019-07-07",566516,"1  outs,  _ _ _","2  outs,  _ _ _",0.25812,0.28759752488566,0
"13107","2019-07-07",566516,"2  outs,  _ _ _","2  outs,  1b _ _",0.10426,0.0949324324324324,0
"13108","2019-07-07",566516,"2  outs,  1b _ _",NA,0.22421,0.213401310997815,0
"13109","2019-07-07",566516,"0  outs,  _ _ _","1  outs,  _ _ _",0.4497,0.542672160094173,0
"13110","2019-07-07",566516,"1  outs,  _ _ _","2  outs,  _ _ _",0.25812,0.28759752488566,0
"13111","2019-07-07",566516,"2  outs,  _ _ _",NA,0.10426,0.0949324324324324,0
"13112","2019-07-18",566517,"0  outs,  _ _ _","0  outs,  _ 2b _",0.39734,0.542672160094173,1
"13113","2019-07-18",566517,"0  outs,  _ 2b _","0  outs,  1b _ 3b",0.92912,1.13333333333333,1
"13114","2019-07-18",566517,"0  outs,  1b _ 3b","2  outs,  _ _ _",1.16529,1.87121212121212,1
"13115","2019-07-18",566517,"2  outs,  _ _ _",NA,0.08767,0.0949324324324324,0
"13116","2019-07-18",566517,"0  outs,  _ _ _","1  outs,  _ _ _",0.39734,0.542672160094173,0
"13117","2019-07-18",566517,"1  outs,  _ _ _","2  outs,  _ _ _",0.23441,0.28759752488566,0
"13118","2019-07-18",566517,"2  outs,  _ _ _",NA,0.10608,0.0949324324324324,0
"13119","2019-07-19",566518,"0  outs,  _ _ _","0  outs,  1b _ _",0.48939,0.542672160094173,0
"13120","2019-07-19",566518,"0  outs,  1b _ _","1  outs,  1b _ _",0.81085,0.9625,0
"13121","2019-07-19",566518,"1  outs,  1b _ _","2  outs,  1b _ _",0.48393,0.548789435069699,0
"13122","2019-07-19",566518,"2  outs,  1b _ _",NA,0.21143,0.213401310997815,0
"13123","2019-07-19",566518,"0  outs,  _ _ _","0  outs,  1b _ _",0.48939,0.542672160094173,0
"13124","2019-07-19",566518,"0  outs,  1b _ _","1  outs,  1b _ _",0.81085,0.9625,0
"13125","2019-07-19",566518,"1  outs,  1b _ _","2  outs,  1b _ _",0.48393,0.548789435069699,0
"13126","2019-07-19",566518,"2  outs,  1b _ _",NA,0.21143,0.213401310997815,0
"13127","2019-07-20",566519,"0  outs,  _ _ _","1  outs,  _ _ _",0.4744,0.542672160094173,0
"13128","2019-07-20",566519,"1  outs,  _ _ _","1  outs,  1b _ _",0.25498,0.28759752488566,0
"13129","2019-07-20",566519,"1  outs,  1b _ _","1  outs,  _ 2b 3b",0.46636,0.548789435069699,0
"13130","2019-07-20",566519,"1  outs,  _ 2b 3b","2  outs,  _ 2b 3b",1.07356,1.3921568627451,0
"13131","2019-07-20",566519,"2  outs,  _ 2b 3b",NA,0.52838,0.506410256410256,0
"13132","2019-07-20",566519,"0  outs,  _ _ _","0  outs,  1b _ _",0.4744,0.542672160094173,0
"13133","2019-07-20",566519,"0  outs,  1b _ _","1  outs,  1b _ _",0.78995,0.9625,0
"13134","2019-07-20",566519,"1  outs,  1b _ _","1  outs,  1b 2b _",0.46636,0.548789435069699,0
"13135","2019-07-20",566519,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.89952,0.882239382239382,0
"13136","2019-07-20",566519,"2  outs,  1b 2b _",NA,0.48379,0.420875420875421,0
"13137","2019-07-21",566520,"0  outs,  _ _ _","1  outs,  _ _ _",0.48069,0.542672160094173,0
